weather,temperature,humidity,pressure
Overcast,7.2,0.87,1003.58
Mostly Cloudy,7.2,0.87,1003.49
Mostly Cloudy,7.15555555555556,0.88,1003.45
Mostly Cloudy,7.2,0.87,1003.61
Mostly Cloudy,7.24444444444444,0.87,1003.81
Mostly Cloudy,7.84444444444444,0.9,1003.98
Mostly Cloudy,8.81666666666667,0.84,1004.02
Overcast,8.86666666666667,0.83,1003.91
Overcast,8.93333333333333,0.89,1003.65
Overcast,8.82222222222222,0.89,1003.44
Overcast,8.82222222222222,0.89,1003.74
Overcast,8.76666666666667,0.9,1004.23
Overcast,7.75555555555556,0.96,1005.25
Overcast,7.71111111111111,0.96,1004.86
Overcast,7.65,0.96,1005.22
Overcast,7.61666666666667,0.96,1005.47
Overcast,7.10555555555556,0.96,1005.87
Overcast,7.03333333333333,0.93,1006.32
Overcast,6.01666666666667,0.93,1006.86
Overcast,5.51111111111111,0.93,1007.26
Overcast,4.97222222222222,0.94,1007.4
Overcast,4.42222222222222,0.89,1007.65
Overcast,4.42222222222222,0.89,1007.84
Overcast,4.38888888888889,0.87,1008.14
Overcast,3.88888888888889,0.89,1008.23
Overcast,3.81666666666666,0.89,1008.64
Mostly Cloudy,3.81111111111111,0.89,1009.13
Mostly Cloudy,2.8,0.89,1009.54
Overcast,3.86111111111111,0.82,1010.32
Overcast,4,0.82,1010.98
Overcast,4.92777777777778,0.76,1011.32
Overcast,4.97222222222222,0.76,1011.04
Overcast,6.06666666666667,0.75,1011.22
Overcast,6.03888888888889,0.71,1011.23
Mostly Cloudy,6.03888888888889,0.71,1011.63
Mostly Cloudy,6.06666666666667,0.7,1012.12
Mostly Cloudy,4.92777777777778,0.71,1012.9
Mostly Cloudy,3.83888888888889,0.82,1013.42
Mostly Cloudy,3.06666666666667,0.82,1013.94
Mostly Cloudy,2.8,0.82,1014.21
Mostly Cloudy,2.77222222222222,0.82,1014.7
Mostly Cloudy,2.95,0.86,1015.09
Mostly Cloudy,2.8,0.85,1015.3
Overcast,2.75,0.82,1015.51
Overcast,2.86111111111111,0.83,1015.66
Overcast,2.19444444444445,0.85,1015.9
Mostly Cloudy,2.63333333333333,0.8,1015.92
Mostly Cloudy,2.2,0.83,1016.25
Mostly Cloudy,2.07777777777778,0.8,1016.53
Mostly Cloudy,2.1,0.8,1016.72
Mostly Cloudy,2.13333333333333,0.8,1017.06
Overcast,2.07777777777778,0.8,1017.42
Mostly Cloudy,2.15,0.79,1018.11
Overcast,2.3,0.8,1018.7
Overcast,2.8,0.76,1019.01
Overcast,2.8,0.76,1018.8
Overcast,2.94444444444444,0.76,1018.69
Mostly Cloudy,2.82222222222222,0.76,1018.2
Mostly Cloudy,2.82222222222222,0.75,1018.21
Mostly Cloudy,2.96111111111111,0.76,1018.74
Overcast,2.75,0.82,1019.11
Overcast,2.72777777777778,0.82,1019.4
Overcast,2.75,0.81,1019.33
Overcast,2.15,0.85,1019.71
Overcast,2.15,0.89,1019.89
Overcast,1.77222222222222,0.88,1019.57
Overcast,1.10555555555556,0.89,1019.33
Overcast,0.550000000000001,0.91,1019.39
Overcast,0.738888888888888,0.9,1019.11
Overcast,0.016666666666667,0.88,1018.89
Overcast,-0.027777777777778,0.85,1018.41
Overcast,-0.41111111111111,0.89,1018.19
Overcast,-1.09444444444444,0.88,1017.7
Overcast,-1.11666666666667,0.88,1017.2
Overcast,-0.983333333333333,0.84,1016.84
Mostly Cloudy,-1.13888888888889,0.82,1016.31
Overcast,-1.13888888888889,0.88,1015.82
Mostly Cloudy,-0.950000000000001,0.88,1015.51
Overcast,-0.072222222222222,0.84,1015.33
Overcast,-0.072222222222222,0.75,1013.95
Overcast,0.1,0.83,1013.3
Overcast,-0.072222222222222,0.76,1012.27
Breezy and Overcast,-0.116666666666667,0.76,1011.21
Breezy and Overcast,-1.00555555555555,0.81,1010.84
Breezy and Overcast,-1.20555555555556,0.82,1010.79
Overcast,-2.24444444444444,0.96,1010.77
Foggy,-2.13333333333333,0.96,1010.65
Foggy,-2.22222222222222,0.95,1010
Foggy,-1.71111111111111,0.92,1009.91
Foggy,-1.61111111111111,0.93,1009.56
Foggy,-1.73888888888889,0.96,1009.42
Foggy,-1.73888888888889,0.96,1009.4
Foggy,-2.06666666666667,0.93,1009.16
Foggy,-2.80555555555556,0.95,1009.59
Foggy,-3.31111111111111,0.92,1009.51
Foggy,-3.51111111111111,0.93,1009.53
Overcast,-3.82222222222222,0.92,1009.79
Foggy,-3.82222222222222,0.92,1009.81
Overcast,-3.75,0.92,1010.32
Foggy,-3.82222222222222,0.92,1010.96
Foggy,-3.82222222222222,0.92,1011.18
Foggy,-3.80555555555556,0.92,1011.77
Foggy,-3.86666666666667,0.92,1012.45
Foggy,-3.84444444444445,0.91,1012.34
Foggy,-3.77222222222222,0.92,1012.31
Overcast,-3.88888888888889,0.91,1012.25
Overcast,-3.88888888888889,0.83,1012.45
Overcast,-3.86111111111111,0.85,1012.79
Mostly Cloudy,-4.95555555555556,0.91,1013.04
Overcast,-4.95555555555556,0.91,1013.63
Overcast,-4.92222222222222,0.92,1013.86
Overcast,-5.02777777777778,0.84,1013.93
Overcast,-5.05,0.91,1014.23
Overcast,-5.06666666666667,0.92,1014.56
Overcast,-5.66666666666667,0.91,1014.34
Overcast,-5.78333333333333,0.87,1014.42
Mostly Cloudy,-6.80555555555556,0.89,1014.19
Overcast,-7.4,0.92,1013.82
Overcast,-7.46666666666667,0.88,1013.32
Overcast,-8.36111111111111,0.89,1013
Overcast,-8.83888888888889,0.84,1012.82
Overcast,-8.83888888888889,0.84,1013.1
Overcast,-8.82777777777778,0.85,1013.3
Overcast,-8.81666666666667,0.84,1013.34
Overcast,-7.72777777777778,0.84,1014.11
Overcast,-7.82777777777778,0.84,1014.36
Mostly Cloudy,-6.13333333333333,0.81,1014.3
Mostly Cloudy,-6.11111111111111,0.88,1013.41
Mostly Cloudy,-5.23888888888889,0.84,1012.81
Overcast,-5,0.83,1012.36
Overcast,-5,0.83,1012.85
Overcast,-4.39444444444444,0.79,1013.18
Overcast,-5.09444444444445,0.84,1013.35
Overcast,-5.16666666666667,0.84,1013.76
Overcast,-6.20555555555556,0.92,1013.85
Overcast,-7.32777777777778,0.95,1013.94
Overcast,-7.87777777777778,0.92,1014.11
Overcast,-7.82777777777778,0.96,1013.78
Mostly Cloudy,-8.15555555555556,0.92,1013.38
Foggy,-10.1611111111111,0.92,1013.5
Foggy,-8.98333333333333,0.93,1012.69
Foggy,-8.7,0.92,1012.15
Foggy,-8.26111111111111,0.88,1011.71
Foggy,-8.1,0.92,1010.98
Foggy,-7.72222222222222,0.88,1010.71
Foggy,-7.67777777777778,0.95,1010.14
Foggy,-7.49444444444444,0.96,1010.09
Foggy,-6.56666666666667,0.88,1009.91
Foggy,-6.41111111111111,0.92,1009.61
Foggy,-5.17777777777778,0.86,1009.33
Overcast,-4.07777777777778,0.79,1009.01
Overcast,-3.96111111111111,0.75,1008.31
Foggy,-3.94444444444444,0.8,1008.01
Foggy,-3.91666666666667,0.84,1007.32
Foggy,-3.91666666666667,0.84,1007.2
Foggy,-4.91666666666667,0.92,1006.97
Foggy,-4.97777777777778,0.84,1007.01
Foggy,-4.97777777777778,0.84,1007.02
Foggy,-4.93333333333333,0.86,1007.05
Overcast,-4.97777777777778,0.91,1007.01
Overcast,-4.97777777777778,0.88,1006.51
Overcast,-5.07222222222222,0.9,1006.39
Foggy,-4.97777777777778,0.88,1006.41
Foggy,-4.97777777777778,0.88,1006.31
Foggy,-5.02777777777778,0.93,1006.26
Foggy,-4.92777777777778,0.91,1005.8
Foggy,-4.92777777777778,0.91,1005.5
Foggy,-4.98888888888889,0.92,1005.51
Foggy,-4.92777777777778,0.92,1005.5
Foggy,-4.92777777777778,0.92,1005.4
Foggy,-4.86111111111111,0.92,1005.59
Foggy,-4.92777777777778,0.92,1005.49
Foggy,-3.83888888888889,0.84,1005.69
Foggy,-2.95555555555556,0.81,1006.1
Overcast,-2.75555555555556,0.78,1005.8
Overcast,-2.73333333333333,0.78,1005.67
Overcast,-2.78888888888889,0.79,1005.17
Overcast,-2.73333333333333,0.78,1004.88
Overcast,-2.77777777777778,0.79,1004.59
Overcast,-2.88888888888889,0.8,1004.81
Mostly Cloudy,-2.8,0.79,1004.9
Overcast,-2.8,0.85,1005.38
Overcast,-2.99444444444444,0.81,1005.11
Overcast,-2.87222222222222,0.79,1005.1
Overcast,-2.87222222222222,0.79,1005.13
Overcast,-2.90555555555556,0.83,1005.05
Overcast,-3.37777777777778,0.81,1004.85
Overcast,-3.35555555555556,0.81,1004.94
Overcast,-3.28888888888889,0.86,1005.23
Overcast,-3.35555555555556,0.85,1005.52
Overcast,-3.37777777777778,0.86,1005.44
Foggy,-3.37222222222222,0.89,1005.39
Foggy,-2.87222222222222,0.92,1006.01
Foggy,-3.88888888888889,0.92,1006.33
Foggy,-3.85555555555556,0.93,1006.84
Foggy,-2.87222222222222,0.92,1007.51
Foggy,-2.8,0.86,1008.3
Overcast,-2.85555555555556,0.86,1009.17
Overcast,-2.77777777777778,0.85,1010.17
Overcast,-2.73333333333333,0.85,1010.26
Overcast,-2.67777777777778,0.86,1010.48
Overcast,-2.22222222222222,0.81,1010.87
Overcast,-2.22222222222222,0.81,1011.36
Overcast,-2.21111111111111,0.83,1012.04
Overcast,-2.77777777777778,0.85,1012.78
Overcast,-3.79444444444444,0.84,1013.48
Mostly Cloudy,-4.78333333333333,0.86,1014.32
Mostly Cloudy,-4.88333333333333,0.92,1015.15
Mostly Cloudy,-4.83888888888889,0.92,1015.66
Mostly Cloudy,-4.47222222222222,0.89,1016.61
Mostly Cloudy,-5.57222222222222,0.88,1017.28
Mostly Cloudy,2.21666666666667,0.83,1018.34
Mostly Cloudy,2.17222222222222,0.84,1018.4
Mostly Cloudy,2.67777777777778,0.83,1018.77
Overcast,2.72777777777778,0.83,1019.07
Overcast,2.71111111111111,0.87,1019.33
Mostly Cloudy,2.63333333333333,0.9,1019.47
Mostly Cloudy,2.58333333333333,0.9,1019.28
Mostly Cloudy,2.71666666666667,0.9,1019.58
Mostly Cloudy,2.60555555555555,0.9,1020.01
Mostly Cloudy,3.67222222222222,0.89,1020.5
Mostly Cloudy,4.95,0.84,1020.8
Mostly Cloudy,6.08333333333334,0.8,1021.09
Mostly Cloudy,7.71111111111111,0.83,1020.86
Mostly Cloudy,8.62777777777778,0.79,1020.3
Mostly Cloudy,8.79444444444444,0.83,1019.96
Mostly Cloudy,8.83888888888889,0.83,1020.16
Mostly Cloudy,7.95555555555556,0.88,1020.15
Mostly Cloudy,7.26666666666667,0.92,1020.19
Mostly Cloudy,6.15555555555556,0.86,1020.47
Mostly Cloudy,5.18888888888889,0.92,1020.96
Mostly Cloudy,4.07777777777778,0.92,1020.68
Mostly Cloudy,4.05555555555555,0.92,1020.85
Mostly Cloudy,3.56666666666667,0.9,1021.11
Mostly Cloudy,3.96111111111111,0.89,1021.06
Partly Cloudy,-5.61666666666667,0.88,1017.68
Partly Cloudy,-5.78333333333333,0.93,1018.14
Mostly Cloudy,-4.87222222222222,0.92,1018.72
Partly Cloudy,-4.92222222222222,0.88,1019.13
Foggy,-8.14444444444444,0.89,1019.83
Partly Cloudy,-5.43888888888889,0.92,1019.91
Partly Cloudy,-5.35,0.92,1020.19
Foggy,-5.53888888888889,0.93,1020.65
Mostly Cloudy,-5.17777777777778,0.92,1021.16
Clear,-2.75,0.79,0
Mostly Cloudy,-2.6,0.83,1021.47
Mostly Cloudy,-2.19444444444444,0.81,1021.87
Mostly Cloudy,-1.03888888888889,0.75,1022.04
Mostly Cloudy,-0.105555555555556,0.72,1021.6
Mostly Cloudy,0.027777777777776,0.69,1021.47
Overcast,0.050000000000002,0.75,1021.56
Mostly Cloudy,-0.027777777777778,0.76,1021.73
Overcast,-1.08333333333333,0.81,1022.15
Overcast,-1.12777777777778,0.76,1022.64
Overcast,-1.27777777777778,0.72,1022.4
Mostly Cloudy,-1.17777777777778,0.7,1022.46
Mostly Cloudy,-2.24444444444444,0.71,1022.76
Breezy and Mostly Cloudy,-2.44444444444444,0.75,1023.07
Breezy and Mostly Cloudy,-2.72777777777778,0.71,1023.26
Breezy and Overcast,-3.30555555555556,0.74,1023.72
Breezy and Overcast,-3.46111111111111,0.76,1024
Breezy and Overcast,-3.83888888888889,0.78,1023.84
Breezy and Overcast,-3.86111111111111,0.74,1023.65
Breezy and Overcast,-4.38333333333333,0.78,1023.66
Breezy and Overcast,-4.92777777777778,0.81,1023.56
Breezy and Overcast,-4.95,0.81,1023.76
Breezy and Mostly Cloudy,-5.95555555555556,0.81,1024.38
Mostly Cloudy,-5.98888888888889,0.81,1024.94
Mostly Cloudy,-5.01666666666667,0.74,1025.24
Breezy and Mostly Cloudy,-5.12777777777778,0.75,1025.93
Breezy and Mostly Cloudy,-4.90555555555556,0.74,1026.04
Breezy and Mostly Cloudy,-3.83888888888889,0.74,1026.03
Mostly Cloudy,-2.95555555555556,0.69,1025.65
Breezy and Mostly Cloudy,-2.77777777777778,0.68,1025.34
Breezy and Partly Cloudy,-2.8,0.71,1025.35
Partly Cloudy,-2.91111111111111,0.72,1025.57
Partly Cloudy,-3.88333333333333,0.74,1026.01
Partly Cloudy,-3.90555555555556,0.69,1026.63
Partly Cloudy,-5.03333333333333,0.75,1026.9
Mostly Cloudy,-4.99444444444444,0.74,1026.65
Mostly Cloudy,-5.52777777777778,0.74,1027.21
Mostly Cloudy,-5.5,0.77,1027.23
Overcast,-5.57777777777778,0.74,1027.62
Mostly Cloudy,3.87222222222222,0.9,1021.05
Mostly Cloudy,3.51666666666667,0.92,1021.19
Mostly Cloudy,3.38333333333333,0.9,1021.46
Partly Cloudy,3.86666666666667,0.86,1021.45
Mostly Cloudy,3.49444444444444,0.9,1021.51
Mostly Cloudy,3.72222222222222,0.93,1021.38
Mostly Cloudy,3.72222222222222,0.93,1021.39
Mostly Cloudy,3.84444444444445,0.93,1021.74
Mostly Cloudy,4.64444444444444,0.87,1022.09
Mostly Cloudy,5.82777777777778,0.87,1022.19
Mostly Cloudy,6.97777777777778,0.82,1022.59
Mostly Cloudy,8.81666666666667,0.78,1021.96
Mostly Cloudy,8.91111111111111,0.77,1021.46
Mostly Cloudy,9.84444444444444,0.79,1020.79
Mostly Cloudy,10.9666666666667,0.71,1020.24
Mostly Cloudy,9.92777777777778,0.77,1019.74
Mostly Cloudy,7.97777777777778,0.89,1019.11
Mostly Cloudy,7.65555555555556,0.89,1018.75
Mostly Cloudy,7.12777777777778,0.87,1017.85
Overcast,7.27222222222222,0.81,1017.08
Overcast,7.22222222222222,0.8,1016.91
Mostly Cloudy,6.71111111111111,0.79,1015.82
Overcast,7.07222222222222,0.76,1015.05
Breezy and Overcast,7.66111111111111,0.72,1014.24
Overcast,7.17222222222222,0.74,1014.03
Overcast,6.58888888888889,0.75,1013.13
Overcast,6.62222222222222,0.77,1012.83
Overcast,6.15555555555556,0.82,1012.8
Overcast,6.21111111111111,0.86,1012.3
Overcast,7.19444444444445,0.79,1011.51
Mostly Cloudy,7.19444444444445,0.79,1010.93
Mostly Cloudy,7.18333333333333,0.8,1011.19
Mostly Cloudy,7.75555555555556,0.77,1011.11
Mostly Cloudy,7.77777777777778,0.77,1011.31
Mostly Cloudy,8.81666666666667,0.73,1011.47
Mostly Cloudy,10.1166666666667,0.67,1011.3
Mostly Cloudy,11.1555555555556,0.66,1010.42
Mostly Cloudy,11.2444444444444,0.62,1010.24
Mostly Cloudy,11.1555555555556,0.67,1010.41
Overcast,10.0666666666667,0.67,1010.57
Overcast,10.0611111111111,0.68,1011.07
Overcast,9.97222222222222,0.67,1011.46
Overcast,8.91111111111111,0.77,1012.15
Overcast,8.94444444444444,0.78,1012.46
Overcast,8.88333333333333,0.77,1012.88
Overcast,8.35555555555555,0.77,1012.99
Overcast,7.88888888888889,0.81,1013.4
Overcast,7.8,0.83,1013.64
Mostly Cloudy,7.8,0.83,1014.03
Mostly Cloudy,7.7,0.85,1014.99
Mostly Cloudy,7.19444444444445,0.87,1015.43
Overcast,6.63888888888889,0.87,1015.91
Mostly Cloudy,6.6,0.87,1015.87
Partly Cloudy,3,0.96,1016.25
Mostly Cloudy,4.02222222222222,0.92,1017.04
Foggy,4.20555555555556,0.93,1017.72
Foggy,3.02777777777778,0.99,1018.8
Foggy,4.09444444444444,0.99,1019.43
Foggy,5.52222222222222,0.99,1020.17
Foggy,6.41111111111111,0.98,1020.09
Overcast,7.52222222222222,0.92,1019.9
Overcast,7.62777777777778,0.97,1020.18
Overcast,8.12222222222222,0.94,1020.66
Mostly Cloudy,8.00555555555555,0.95,1021.26
Foggy,6.78888888888889,0.91,1021.58
Foggy,5.11666666666667,0.93,1021.77
Foggy,4.92777777777778,0.99,1021.9
Foggy,4.91111111111111,1,1022.44
Foggy,4.77222222222222,0.99,1022.78
Foggy,3.70555555555556,0.92,1022.97
Foggy,3.35555555555556,0.96,1023.18
Foggy,3.15,0.96,1023.08
Foggy,3.15,0.99,1023.47
Foggy,3.18888888888889,0.97,1023.45
Foggy,3.7,0.96,1023.34
Foggy,4.23333333333333,1,1023.08
Foggy,5.24444444444444,0.97,1023.01
Overcast,5.81111111111111,1,1022.91
Overcast,6.9,1,1023.17
Foggy,6.9,1,1023.43
Foggy,7.06666666666667,1,1024.17
Foggy,6.06666666666667,1,1024.87
Foggy,6.16666666666667,1,1025.41
Foggy,6.16111111111111,1,1025.36
Foggy,7.17777777777778,0.93,1025.16
Foggy,7.18888888888889,0.99,1024.88
Foggy,7.2,1,1024.69
Foggy,7.2,1,1025.08
Foggy,7.20555555555556,0.99,1025.18
Foggy,7.15,1,1025.27
Foggy,6.13333333333333,1,1025.11
Foggy,7.03333333333333,0.94,1025.59
Foggy,6.11111111111111,1,1025.51
Foggy,6.11111111111111,1,1025.98
Foggy,6.02777777777778,0.97,1025.74
Foggy,5.57777777777778,1,1025.62
Foggy,5.57777777777778,0.96,1025.7
Foggy,5.06666666666667,1,1025.52
Foggy,5.51111111111111,0.96,1025.59
Foggy,4.97777777777778,1,1025.5
Foggy,4.47222222222222,1,1025.57
Foggy,3.88888888888889,1,1025.2
Foggy,3.91111111111111,1,1025.31
Foggy,3.93888888888889,0.99,1025.6
Foggy,3.91111111111111,0.99,1025.81
Foggy,3.91111111111111,0.99,1026.29
Foggy,4.03888888888889,1,1026.81
Foggy,4.92777777777778,1,1026.7
Foggy,3.98333333333333,1,1026.1
Foggy,5.06666666666667,0.99,1025.93
Foggy,5.02222222222222,1,1025.98
Foggy,5.07222222222222,1,1025.8
Foggy,5.07777777777778,1,1025.99
Foggy,5,1,1025.9
Foggy,6.01666666666667,0.94,1025.9
Foggy,4.95,1,1025.99
Foggy,5.02222222222222,1,1026.48
Foggy,4.51111111111111,1,1026.57
Foggy,4.48333333333333,1,1026.2
Clear,5,1,1025.8
Foggy,4.44444444444444,0.96,1026.01
Foggy,4.44444444444444,0.96,1026
Foggy,3.93333333333333,0.99,1025.69
Foggy,3.91111111111111,1,1025.58
Foggy,3.85,1,1025.13
Foggy,2.84444444444444,1,1024.77
Foggy,2.82222222222222,1,1024.5
Foggy,2.92777777777778,1,1024.4
Foggy,3.83888888888889,0.93,1024.55
Overcast,3.81666666666666,1,1024.27
Foggy,3.82222222222222,1,1023.94
Foggy,3.86666666666667,1,1023.58
Foggy,3.86666666666667,1,1022.78
Foggy,3.83888888888889,0.99,1021.82
Foggy,3.88888888888889,0.99,1021.29
Foggy,3.88888888888889,0.99,1020.86
Foggy,3.85555555555555,1,1020.45
Foggy,3.86666666666667,0.92,1019.99
Foggy,2.85,1,1020.06
Foggy,2.85555555555556,1,1019.62
Foggy,2.77777777777778,1,1019.09
Foggy,2.77777777777778,1,1018.88
Foggy,2.16111111111111,1,1018.49
Foggy,1.73888888888889,1,1017.76
Partly Cloudy,14.5611111111111,0.89,1012.87
Partly Cloudy,14.5388888888889,0.86,1013.19
Partly Cloudy,14.0666666666667,0.86,1013.57
Partly Cloudy,13.9611111111111,0.85,1013.42
Partly Cloudy,13.3777777777778,0.86,1013.55
Partly Cloudy,13,0.86,1014.43
Partly Cloudy,13.8666666666667,0.83,1015.15
Partly Cloudy,16.0444444444444,0.78,1015.75
Partly Cloudy,17.1944444444444,0.68,1016.67
Partly Cloudy,18.8666666666667,0.65,1017.13
Mostly Cloudy,20.05,0.57,1017.7
Partly Cloudy,21.0166666666667,0.53,1018.02
Mostly Cloudy,22.2444444444444,0.52,1018.01
Mostly Cloudy,22.8277777777778,0.47,1018.2
Mostly Cloudy,23.7,0.44,1018.09
Partly Cloudy,22.8944444444444,0.41,1018.19
Partly Cloudy,24.9277777777778,0.36,1018.01
Partly Cloudy,24.9277777777778,0.32,1017.99
Partly Cloudy,24.95,0.32,1018.01
Partly Cloudy,22.8,0.37,1018.21
Partly Cloudy,20.5555555555556,0.56,1018.55
Partly Cloudy,18.2888888888889,0.65,1019.2
Partly Cloudy,15.4888888888889,0.78,1020
Clear,14.5777777777778,0.81,1020.2
Partly Cloudy,16.1388888888889,0.9,1007.5
Partly Cloudy,15.1166666666667,0.89,1007.42
Partly Cloudy,14.7666666666667,0.93,1007.44
Partly Cloudy,14.0055555555556,0.92,1007.32
Partly Cloudy,13.4055555555556,0.92,1007.4
Partly Cloudy,13.0611111111111,0.9,1007.38
Partly Cloudy,14.8833333333333,0.86,1007.62
Partly Cloudy,16.0944444444444,0.77,1007.71
Partly Cloudy,17.7055555555556,0.7,1007.64
Partly Cloudy,19.8611111111111,0.61,1007.32
Partly Cloudy,22.5944444444444,0.57,1006.63
Partly Cloudy,23.5888888888889,0.54,1006.37
Partly Cloudy,23.7944444444444,0.54,1006.12
Partly Cloudy,23.9111111111111,0.5,1005.51
Mostly Cloudy,25.9166666666667,0.47,1004.88
Mostly Cloudy,24.9333333333333,0.5,1004.23
Mostly Cloudy,23.8944444444444,0.54,1003.6
Mostly Cloudy,20.45,0.8,1003.06
Overcast,17.9777777777778,0.88,1003.7
Mostly Cloudy,17.1777777777778,0.87,1005.03
Mostly Cloudy,17.15,0.88,1004.93
Mostly Cloudy,17.1555555555556,0.87,1004.5
Mostly Cloudy,16.6222222222222,0.9,1004.63
Mostly Cloudy,16.1777777777778,0.93,1004.59
Mostly Cloudy,15.5777777777778,0.93,1004.24
Mostly Cloudy,15.5333333333333,0.93,1004.02
Mostly Cloudy,15.5888888888889,0.93,1004.25
Mostly Cloudy,15.0722222222222,0.93,1003.34
Overcast,15.0277777777778,0.96,1003.31
Overcast,15.6666666666667,0.93,1003.97
Overcast,16.0444444444444,0.93,1003.12
Overcast,16.0944444444444,0.93,1002.85
Overcast,16.9944444444444,0.89,1003.19
Overcast,17.1777777777778,0.87,1003.31
Overcast,17.1777777777778,0.87,1003.22
Overcast,17.2388888888889,0.87,1003.33
Overcast,17.2666666666667,0.87,1003.12
Overcast,17.2444444444444,0.87,1003.21
Overcast,17.2888888888889,0.93,1002.96
Overcast,17.2222222222222,0.88,1002.56
Foggy,16.2055555555556,0.93,1002.45
Overcast,17.2388888888889,0.93,1002.35
Overcast,17.2444444444444,0.93,1001.98
Overcast,17.2444444444444,0.93,1002.25
Overcast,17.2277777777778,0.94,1002.64
Overcast,17.2222222222222,0.93,1002.76
Overcast,17.2222222222222,0.97,1002.96
Overcast,17.1722222222222,0.94,1003.08
Overcast,17.2,0.93,1003.08
Overcast,16.6888888888889,0.93,1003.09
Mostly Cloudy,17.15,0.94,1003.36
Mostly Cloudy,17.1777777777778,0.93,1003.48
Overcast,17.1777777777778,0.93,1003.66
Overcast,16.6111111111111,0.93,1004.05
Mostly Cloudy,16.0888888888889,0.93,1004.36
Mostly Cloudy,17.1555555555556,0.87,1004.66
Mostly Cloudy,18.5611111111111,0.81,1005.39
Mostly Cloudy,17.8444444444445,0.84,1005.64
Mostly Cloudy,21.1111111111111,0.68,1006.33
Mostly Cloudy,22.55,0.62,1006.57
Mostly Cloudy,22.7777777777778,0.57,1006.94
Mostly Cloudy,23.9333333333333,0.5,1007.14
Mostly Cloudy,25.0055555555556,0.44,1007.31
Mostly Cloudy,24.4611111111111,0.46,1007.57
Mostly Cloudy,23.6444444444444,0.5,1007.93
Partly Cloudy,22.6444444444444,0.54,1008.36
Partly Cloudy,21.5388888888889,0.59,1008.82
Partly Cloudy,20.4277777777778,0.64,1009.29
Partly Cloudy,19.3888888888889,0.68,1009.73
Partly Cloudy,18.5222222222222,0.72,1010.11
Partly Cloudy,17.9,0.75,1010.4
Partly Cloudy,17.5833333333333,0.78,1011.11
Partly Cloudy,16.8388888888889,0.83,1011.09
Partly Cloudy,15.7,0.87,1011.1
Partly Cloudy,15.9666666666667,0.87,1011.23
Partly Cloudy,16.0444444444444,0.87,1011.02
Partly Cloudy,15.5611111111111,0.9,1011.2
Mostly Cloudy,16.1444444444444,0.9,1011.43
Partly Cloudy,16.0722222222222,0.87,1011.79
Partly Cloudy,17.7888888888889,0.89,1011.98
Partly Cloudy,21.1111111111111,0.73,1012.13
Partly Cloudy,23.8166666666667,0.62,1012.1
Partly Cloudy,26.0166666666667,0.5,1012.37
Partly Cloudy,25,0.47,1012.2
Partly Cloudy,24.6833333333333,0.49,1012.22
Partly Cloudy,24.3,0.5,1012.25
Partly Cloudy,23.85,0.53,1012.29
Partly Cloudy,23.35,0.56,1012.33
Partly Cloudy,22.8111111111111,0.58,1012.38
Partly Cloudy,22.2444444444444,0.62,1012.44
Partly Cloudy,21.6555555555556,0.65,1012.49
Partly Cloudy,21.0611111111111,0.68,1012.55
Partly Cloudy,20.4611111111111,0.72,1012.6
Mostly Cloudy,19.8777777777778,0.75,1012.66
Mostly Cloudy,19.3111111111111,0.78,1012.71
Mostly Cloudy,18.7777777777778,0.81,1012.76
Mostly Cloudy,17.1777777777778,0.9,1012.88
Mostly Cloudy,16.6444444444444,0.91,1012.61
Mostly Cloudy,15.8944444444444,0.94,1012.87
Partly Cloudy,16.0944444444444,0.93,1012.73
Partly Cloudy,17.7388888888889,0.9,1012.83
Partly Cloudy,21.6555555555556,0.72,1013.27
Partly Cloudy,22.6666666666667,0.63,1013.33
Partly Cloudy,24.8444444444444,0.51,1013.62
Partly Cloudy,24.8444444444444,0.48,1013.69
Partly Cloudy,26.0666666666667,0.47,1013.42
Partly Cloudy,27.1777777777778,0.51,1013.22
Partly Cloudy,27.6,0.45,1012.82
Mostly Cloudy,27.7555555555555,0.43,1012.21
Mostly Cloudy,27.2666666666667,0.41,1012.11
Mostly Cloudy,27.2166666666667,0.46,1011.84
Mostly Cloudy,24.2333333333333,0.57,1011.79
Mostly Cloudy,20.4333333333333,0.76,1012.93
Mostly Cloudy,20.1,0.75,1013.38
Mostly Cloudy,19.0444444444444,0.83,1013.52
Mostly Cloudy,18.9833333333333,0.83,1014.12
Mostly Cloudy,18.7888888888889,0.88,1014.06
Mostly Cloudy,18.3333333333333,0.9,1014.12
Mostly Cloudy,18.2888888888889,0.87,1014.31
Mostly Cloudy,18.1777777777778,0.89,1014.6
Partly Cloudy,17.2222222222222,0.9,1014.89
Partly Cloudy,16.7333333333333,0.93,1014.92
Mostly Cloudy,17.2055555555556,0.93,1014.95
Mostly Cloudy,17.8055555555556,0.97,1014.93
Mostly Cloudy,18.9611111111111,0.9,1014.92
Mostly Cloudy,22.3444444444444,0.74,1015.05
Mostly Cloudy,23.7777777777778,0.63,1015.15
Partly Cloudy,25.9555555555556,0.58,1015.26
Partly Cloudy,26.8388888888889,0.56,1015.28
Partly Cloudy,27.7111111111111,0.53,1015.15
Partly Cloudy,28.7722222222222,0.44,1014.67
Partly Cloudy,28.8611111111111,0.48,1014.37
Partly Cloudy,28.8666666666667,0.43,1013.95
Mostly Cloudy,27.5222222222222,0.47,1013.41
Partly Cloudy,28.5388888888889,0.44,1013.2
